source,conditionName,url,alternativeName,overviewFile,treatmentFile,recoveryFile,,
NHS,Gangrene,https://www.nhs.uk/conditions/gangrene/,Gangrene,Gangrene_overview.html,Gangrene_treatment.html,https://www.nhs.uk/conditions/gangrene/treatment/,,
NHS,Gastrectomy,https://www.nhs.uk/conditions/gastrectomy/,Gastrectomy,Gastrectomy_overview.html,,Gastrectomy_recovery.html,https://www.nhs.uk/conditions/gastrectomy/recovery/,
NHS,Gastritis,https://www.nhs.uk/conditions/gastritis/,Gastritis,Gastritis_overview.html,,,,
NHS,"Gastro-oesophageal reflux disease (GORD), see Heartburn and acid reflux",https://www.nhs.uk/conditions/heartburn-and-acid-reflux/,Heartburn and acid reflux,"Gastro-oesophageal reflux disease (GORD), see Heartburn and acid reflux_overview.html",,,,
NHS,"Gastroenteritis, see Diarrhoea and vomiting",https://www.nhs.uk/conditions/diarrhoea-and-vomiting/,Diarrhoea and vomiting,"Gastroenteritis, see Diarrhoea and vomiting_overview.html",,,,
NHS,Gastroparesis,https://www.nhs.uk/conditions/gastroparesis/,Gastroparesis,Gastroparesis_overview.html,,,,
NHS,Gastroscopy,https://www.nhs.uk/conditions/gastroscopy/,Gastroscopy,Gastroscopy_overview.html,,,,
NHS,Gender dysphoria,https://www.nhs.uk/conditions/gender-dysphoria/,Gender dysphoria,Gender dysphoria_overview.html,Gender dysphoria_treatment.html,https://www.nhs.uk/conditions/gender-dysphoria/treatment/,,
NHS,General anaesthesia,https://www.nhs.uk/conditions/general-anaesthesia/,General anaesthesia,General anaesthesia_overview.html,,,,
NHS,Generalised anxiety disorder in adults,https://www.nhs.uk/conditions/generalised-anxiety-disorder/,Overview - Generalised anxiety disorder in adults,Generalised anxiety disorder in adults_overview.html,,,,
NHS,Genetic and genomic testing,https://www.nhs.uk/conditions/genetic-and-genomic-testing/,Genetic and genomic testing,Genetic and genomic testing_overview.html,,,,
NHS,"Genetic test for cancer gene, see Predictive genetic tests for cancer risk genes",https://www.nhs.uk/conditions/predictive-genetic-tests-cancer/,Predictive genetic tests for cancer risk genes,"Genetic test for cancer gene, see Predictive genetic tests for cancer risk genes_overview.html",,,,
NHS,Genital herpes,https://www.nhs.uk/conditions/genital-herpes/,Genital herpes,Genital herpes_overview.html,,,,
NHS,Genital warts,https://www.nhs.uk/conditions/genital-warts/,Genital warts,Genital warts_overview.html,,,,
NHS,Gestational diabetes,https://www.nhs.uk/conditions/gestational-diabetes/,Gestational diabetes,Gestational diabetes_overview.html,Gestational diabetes_treatment.html,https://www.nhs.uk/conditions/gestational-diabetes/treatment/,,
NHS,"Giant cell arteritis, see Temporal arteritis",https://www.nhs.uk/conditions/temporal-arteritis/,Temporal arteritis,"Giant cell arteritis, see Temporal arteritis_overview.html",,,,
NHS,Giardiasis,https://www.nhs.uk/conditions/giardiasis/,Giardiasis,Giardiasis_overview.html,,,,
NHS,"Gigantism, see Acromegaly",https://www.nhs.uk/conditions/acromegaly/,Acromegaly,"Gigantism, see Acromegaly_overview.html",,,,
NHS,Gilbert's syndrome,https://www.nhs.uk/conditions/gilberts-syndrome/,Gilbert's syndrome,Gilbert's syndrome_overview.html,,,,
NHS,Glandular fever,https://www.nhs.uk/conditions/glandular-fever/,Glandular fever,Glandular fever_overview.html,,,,
NHS,Glaucoma,https://www.nhs.uk/conditions/glaucoma/,Glaucoma,Glaucoma_overview.html,Glaucoma_treatment.html,https://www.nhs.uk/conditions/glaucoma/treatments/,,
NHS,Glomerulonephritis,https://www.nhs.uk/conditions/glomerulonephritis/,Glomerulonephritis,Glomerulonephritis_overview.html,Glomerulonephritis_treatment.html,https://www.nhs.uk/conditions/glomerulonephritis/treatment/,,
NHS,Glue ear,https://www.nhs.uk/conditions/glue-ear/,Glue ear,Glue ear_overview.html,,,,
NHS,Glutaric aciduria type 1,https://www.nhs.uk/conditions/glutaric-aciduria/,Glutaric aciduria type 1,Glutaric aciduria type 1_overview.html,,,,
NHS,Goitre,https://www.nhs.uk/conditions/goitre/,Goitre,Goitre_overview.html,Goitre_treatment.html,https://www.nhs.uk/conditions/goitre/treatment/,,
NHS,Gonorrhoea,https://www.nhs.uk/conditions/gonorrhoea/,Gonorrhoea,Gonorrhoea_overview.html,Gonorrhoea_treatment.html,https://www.nhs.uk/conditions/gonorrhoea/treatment/,,
NHS,Gout,https://www.nhs.uk/conditions/gout/,Gout,Gout_overview.html,,,,
NHS,Granuloma annulare,https://www.nhs.uk/conditions/granuloma-annulare/,Granuloma annulare,Granuloma annulare_overview.html,,,,
NHS,Granulomatosis with polyangiitis,https://www.nhs.uk/conditions/granulomatosis-with-polyangiitis/,Granulomatosis with polyangiitis,Granulomatosis with polyangiitis_overview.html,,,,
NHS,Group B strep,https://www.nhs.uk/conditions/group-b-strep/,Group B strep,Group B strep_overview.html,,,,
NHS,Growing pains,https://www.nhs.uk/conditions/growing-pains/,Growing pains,Growing pains_overview.html,,,,
NHS,Guillain-Barré syndrome,https://www.nhs.uk/conditions/guillain-barre-syndrome/,Guillain-Barré syndrome,Guillain-Barré syndrome_overview.html,Guillain-Barré syndrome_treatment.html,https://www.nhs.uk/conditions/guillain-barre-syndrome/treatment/,Guillain-Barré syndrome_recovery.html,https://www.nhs.uk/conditions/guillain-barre-syndrome/recovery/
NHS,Gum disease,https://www.nhs.uk/conditions/gum-disease/,Gum disease,Gum disease_overview.html,Gum disease_treatment.html,https://www.nhs.uk/conditions/gum-disease/treatment/,,
NHS,Haemochromatosis,https://www.nhs.uk/conditions/haemochromatosis/,Haemochromatosis,Haemochromatosis_overview.html,Haemochromatosis_treatment.html,https://www.nhs.uk/conditions/haemochromatosis/treatment/,,
NHS,Haemophilia,https://www.nhs.uk/conditions/haemophilia/,Haemophilia,Haemophilia_overview.html,Haemophilia_treatment.html,https://www.nhs.uk/conditions/haemophilia/treatment/,,
NHS,Haemophilus influenzae type b (Hib),https://www.nhs.uk/conditions/hib/,Haemophilus influenzae type b (Hib),Haemophilus influenzae type b (Hib)_overview.html,,,,
NHS,Hair dye reactions,https://www.nhs.uk/conditions/hair-dye-reactions/,Hair dye reactions,Hair dye reactions_overview.html,,,,
NHS,Hair loss,https://www.nhs.uk/conditions/hair-loss/,Hair loss,Hair loss_overview.html,,,,
NHS,Hairy cell leukaemia,https://www.nhs.uk/conditions/hairy-cell-leukaemia/,Hairy cell leukaemia,Hairy cell leukaemia_overview.html,,,,
NHS,"Halitosis, see Bad breath",https://www.nhs.uk/conditions/bad-breath/,Bad breath,"Halitosis, see Bad breath_overview.html",,,,
NHS,Hallucinations and hearing voices,https://www.nhs.uk/conditions/hallucinations/,Hallucinations and hearing voices,Hallucinations and hearing voices_overview.html,,,,
NHS,Hamstring injury,https://www.nhs.uk/conditions/hamstring-injury/,Hamstring injury,Hamstring injury_overview.html,,,,
NHS,Hand pain,https://www.nhs.uk/conditions/hand-pain/,Additional links to review,Hand pain_overview.html,,,,
NHS,Hand tendon repair,https://www.nhs.uk/conditions/hand-tendon-repair/,Hand tendon repair,Hand tendon repair_overview.html,,Hand tendon repair_recovery.html,https://www.nhs.uk/conditions/hand-tendon-repair/recovery/,
NHS,"Hand, foot and mouth disease",https://www.nhs.uk/conditions/hand-foot-mouth-disease/,"Hand, foot and mouth disease","Hand, foot and mouth disease_overview.html",,,,
NHS,Hay fever,https://www.nhs.uk/conditions/hay-fever/,Hay fever,Hay fever_overview.html,,,,
NHS,Head and neck cancer,https://www.nhs.uk/conditions/head-and-neck-cancer/,Head and neck cancer,Head and neck cancer_overview.html,,,,
NHS,Head injury and concussion,https://www.nhs.uk/conditions/head-injury-and-concussion/,Head injury and concussion,Head injury and concussion_overview.html,,,,
NHS,Head lice and nits,https://www.nhs.uk/conditions/head-lice-and-nits/,Head lice and nits,Head lice and nits_overview.html,,,,
NHS,Headaches,https://www.nhs.uk/conditions/headaches/,Headaches,Headaches_overview.html,,,,
NHS,"Headaches (hormone), see Hormone headaches",https://www.nhs.uk/conditions/hormone-headaches/,Hormone headaches,"Headaches (hormone), see Hormone headaches_overview.html",,,,
NHS,"Headaches (tension-type), see Tension-type headaches",https://www.nhs.uk/conditions/tension-headaches/,Tension-type headaches,"Headaches (tension-type), see Tension-type headaches_overview.html",,,,
NHS,Health anxiety,https://www.nhs.uk/conditions/health-anxiety/,Health anxiety,Health anxiety_overview.html,,,,
NHS,Hearing loss,https://www.nhs.uk/conditions/hearing-loss/,Hearing loss,Hearing loss_overview.html,Hearing loss_treatment.html,https://www.nhs.uk/conditions/hearing-loss/treatment/,,
NHS,Hearing tests,https://www.nhs.uk/conditions/hearing-tests/,Hearing tests,Hearing tests_overview.html,,,,
NHS,Hearing tests for children,https://www.nhs.uk/conditions/hearing-tests-children/,Hearing tests for children,Hearing tests for children_overview.html,,,,
NHS,"Hearing voices, see Hallucinations and hearing voices",https://www.nhs.uk/conditions/hallucinations/,Hallucinations and hearing voices,"Hearing voices, see Hallucinations and hearing voices_overview.html",,,,
NHS,Heart attack,https://www.nhs.uk/conditions/heart-attack/,Heart attack,Heart attack_overview.html,Heart attack_treatment.html,https://www.nhs.uk/conditions/heart-attack/treatment/,Heart attack_recovery.html,https://www.nhs.uk/conditions/heart-attack/recovery/
NHS,Heart block,https://www.nhs.uk/conditions/heart-block/,Heart block,Heart block_overview.html,,,,
NHS,"Heart bypass, see Coronary artery bypass graft",https://www.nhs.uk/conditions/coronary-artery-bypass-graft-cabg/,Coronary artery bypass graft,"Heart bypass, see Coronary artery bypass graft_overview.html",,"Heart bypass, see Coronary artery bypass graft_recovery.html",https://www.nhs.uk/conditions/coronary-artery-bypass-graft-cabg/recovery/,
NHS,"Heart disease (coronary), see Coronary heart disease",https://www.nhs.uk/conditions/coronary-heart-disease/,Coronary heart disease,"Heart disease (coronary), see Coronary heart disease_overview.html","Heart disease (coronary), see Coronary heart disease_treatment.html",https://www.nhs.uk/conditions/coronary-heart-disease/treatment/,"Heart disease (coronary), see Coronary heart disease_recovery.html",https://www.nhs.uk/conditions/coronary-heart-disease/recovery/
NHS,Heart failure,https://www.nhs.uk/conditions/heart-failure/,Heart failure,Heart failure_overview.html,Heart failure_treatment.html,https://www.nhs.uk/conditions/heart-failure/treatment/,,
NHS,"Heart pain, see Chest pain",https://www.nhs.uk/conditions/chest-pain/,Chest pain,"Heart pain, see Chest pain_overview.html",,,,
NHS,Heart palpitations and ectopic beats,https://www.nhs.uk/conditions/heart-palpitations/,Heart palpitations and ectopic beats,Heart palpitations and ectopic beats_overview.html,,,,
NHS,"Heart rhythm problems, see Arrhythmia",https://www.nhs.uk/conditions/arrhythmia/,Arrhythmia,"Heart rhythm problems, see Arrhythmia_overview.html",,,,
NHS,Heart transplant,https://www.nhs.uk/conditions/heart-transplant/,Heart transplant,Heart transplant_overview.html,,,,
NHS,"Heart valve problems, see Mitral valve problems",https://www.nhs.uk/conditions/mitral-valve-problems/,Mitral valve problems,"Heart valve problems, see Mitral valve problems_overview.html",,,,
NHS,"Heart valve replacement, see Aortic valve replacement",https://www.nhs.uk/conditions/aortic-valve-replacement/,Aortic valve replacement,"Heart valve replacement, see Aortic valve replacement_overview.html",,"Heart valve replacement, see Aortic valve replacement_recovery.html",https://www.nhs.uk/conditions/aortic-valve-replacement/recovery/,
NHS,Heart-lung transplant,https://www.nhs.uk/conditions/heart-lung-transplant/,Heart-lung transplant,Heart-lung transplant_overview.html,,,,
NHS,Heartburn and acid reflux,https://www.nhs.uk/conditions/heartburn-and-acid-reflux/,Heartburn and acid reflux,Heartburn and acid reflux_overview.html,,,,
NHS,Heat exhaustion and heatstroke,https://www.nhs.uk/conditions/heat-exhaustion-heatstroke/,Heat exhaustion and heatstroke,Heat exhaustion and heatstroke_overview.html,,,,
NHS,Heat rash (prickly heat),https://www.nhs.uk/conditions/heat-rash-prickly-heat/,Heat rash (prickly heat),Heat rash (prickly heat)_overview.html,,,,
NHS,Heavy periods,https://www.nhs.uk/conditions/heavy-periods/,Heavy periods,Heavy periods_overview.html,Heavy periods_treatment.html,https://www.nhs.uk/conditions/heavy-periods/treatment/,,
NHS,"Heel pain, see Foot pain",https://www.nhs.uk/conditions/foot-pain/,Additional links to review,"Heel pain, see Foot pain_overview.html",,,,
NHS,Henoch-Schönlein purpura (HSP),https://www.nhs.uk/conditions/henoch-schonlein-purpura-hsp/,Henoch-Schönlein purpura (HSP),Henoch-Schönlein purpura (HSP)_overview.html,,,,
NHS,Hepatitis,https://www.nhs.uk/conditions/hepatitis/,Hepatitis,Hepatitis_overview.html,,,,
NHS,Hepatitis A,https://www.nhs.uk/conditions/hepatitis-a/,Hepatitis A,Hepatitis A_overview.html,Hepatitis A_treatment.html,https://www.nhs.uk/conditions/hepatitis-a/treatment/,,
NHS,Hepatitis B,https://www.nhs.uk/conditions/hepatitis-b/,Hepatitis B,Hepatitis B_overview.html,Hepatitis B_treatment.html,https://www.nhs.uk/conditions/hepatitis-b/treatment/,,
NHS,Hepatitis C,https://www.nhs.uk/conditions/hepatitis-c/,Hepatitis C,Hepatitis C_overview.html,Hepatitis C_treatment.html,https://www.nhs.uk/conditions/hepatitis-c/treatment/,,
NHS,Herbal medicines,https://www.nhs.uk/conditions/herbal-medicines/,Herbal medicines,Herbal medicines_overview.html,,,,
NHS,Herceptin (trastuzumab),https://www.nhs.uk/conditions/herceptin/,Herceptin (trastuzumab),Herceptin (trastuzumab)_overview.html,,,,
NHS,Hereditary haemorrhagic telangiectasia (HHT),https://www.nhs.uk/conditions/hereditary-haemorrahagic-telangiectasia/,Hereditary haemorrhagic telangiectasia (HHT),Hereditary haemorrhagic telangiectasia (HHT)_overview.html,,,,
NHS,Hereditary neuropathy with pressure palsies (HNPP),https://www.nhs.uk/conditions/hereditary-neuropathy/,Hereditary neuropathy with pressure palsies (HNPP),Hereditary neuropathy with pressure palsies (HNPP)_overview.html,,,,
NHS,Hereditary spastic paraplegia,https://www.nhs.uk/conditions/hereditary-spastic-paraplegia/,Hereditary spastic paraplegia,Hereditary spastic paraplegia_overview.html,,,,
NHS,Hernia,https://www.nhs.uk/conditions/hernia/,Hernia,Hernia_overview.html,,,,
NHS,"Hernia (femoral), see Femoral hernia repair",https://www.nhs.uk/conditions/femoral-hernia-repair/,Femoral hernia repair,"Hernia (femoral), see Femoral hernia repair_overview.html",,"Hernia (femoral), see Femoral hernia repair_recovery.html",https://www.nhs.uk/conditions/femoral-hernia-repair/recovery/,
NHS,"Hernia (hiatus), see Hiatus hernia",https://www.nhs.uk/conditions/hiatus-hernia/,Hiatus hernia,"Hernia (hiatus), see Hiatus hernia_overview.html",,,,
NHS,"Hernia (inguinal), see Inguinal hernia repair",https://www.nhs.uk/conditions/inguinal-hernia-repair/,Inguinal hernia repair,"Hernia (inguinal), see Inguinal hernia repair_overview.html",,"Hernia (inguinal), see Inguinal hernia repair_recovery.html",https://www.nhs.uk/conditions/inguinal-hernia-repair/recovery/,
NHS,"Hernia (umbilical), see Umbilical hernia repair",https://www.nhs.uk/conditions/umbilical-hernia-repair/,Umbilical hernia repair,"Hernia (umbilical), see Umbilical hernia repair_overview.html",,"Hernia (umbilical), see Umbilical hernia repair_recovery.html",https://www.nhs.uk/conditions/umbilical-hernia-repair/recovery/,
NHS,"Herpes (genital), see Genital herpes",https://www.nhs.uk/conditions/genital-herpes/,Genital herpes,"Herpes (genital), see Genital herpes_overview.html",,,,
NHS,"Herpes in babies, see Neonatal herpes (herpes in a baby)",https://www.nhs.uk/conditions/neonatal-herpes/,Neonatal herpes (herpes in a baby),"Herpes in babies, see Neonatal herpes (herpes in a baby)_overview.html",,,,
NHS,Herpes simplex eye infections,https://www.nhs.uk/conditions/herpes-simplex-eye-infections/,Herpes simplex eye infections,Herpes simplex eye infections_overview.html,,,,
NHS,Herpetic whitlow (whitlow finger),https://www.nhs.uk/conditions/herpetic-whitlow/,Herpetic whitlow (whitlow finger),Herpetic whitlow (whitlow finger)_overview.html,,,,
NHS,Hiatus hernia,https://www.nhs.uk/conditions/hiatus-hernia/,Hiatus hernia,Hiatus hernia_overview.html,,,,
NHS,Hiccups,https://www.nhs.uk/conditions/hiccups/,Hiccups,Hiccups_overview.html,,,,
NHS,Hidradenitis suppurativa (HS),https://www.nhs.uk/conditions/hidradenitis-suppurativa/,Hidradenitis suppurativa (HS),Hidradenitis suppurativa (HS)_overview.html,,,,
NHS,High blood pressure (hypertension),https://www.nhs.uk/conditions/high-blood-pressure-hypertension/,High blood pressure (hypertension),High blood pressure (hypertension)_overview.html,High blood pressure (hypertension)_treatment.html,https://www.nhs.uk/conditions/high-blood-pressure-hypertension/treatment/,,
NHS,High cholesterol,https://www.nhs.uk/conditions/high-cholesterol/,High cholesterol,High cholesterol_overview.html,,,,
NHS,High temperature (fever) in adults,https://www.nhs.uk/conditions/fever-in-adults/,High temperature (fever) in adults,High temperature (fever) in adults_overview.html,,,,
NHS,High temperature (fever) in children,https://www.nhs.uk/conditions/fever-in-children/,High temperature (fever) in children,High temperature (fever) in children_overview.html,,,,
NHS,"Hip dysplasia, see Developmental dysplasia of the hip",https://www.nhs.uk/conditions/developmental-dysplasia-of-the-hip/,Developmental dysplasia of the hip,"Hip dysplasia, see Developmental dysplasia of the hip_overview.html",,,,
