fileName,source,conditionName,type,url,alternativeName,altNames
MAYO_Dengue fever_treatment.json,MAYO,Dengue fever,treatment.json,https://www.mayoclinic.org/diseases-conditions/dengue-fever/symptoms-causes/syc-20353078,,
MAYO_Dengue fever_overview.json,MAYO,Dengue fever,overview.json,https://www.mayoclinic.org/diseases-conditions/dengue-fever/symptoms-causes/syc-20353078,,
NHS_Dental abscess_overview.json,NHS,Dental abscess,overview.json,https://www.nhs.uk/conditions/dental-abscess/,,
NHS_Dentures (false teeth)_overview.json,NHS,Dentures (false teeth),overview.json,https://www.nhs.uk/conditions/dentures/,,
MAYO_Depersonalization-derealization disorder_treatment.json,MAYO,Depersonalization-derealization disorder,treatment.json,https://www.mayoclinic.org/diseases-conditions/depersonalization-derealization-disorder/symptoms-causes/syc-20352911,,
MAYO_Depersonalization-derealization disorder_overview.json,MAYO,Depersonalization-derealization disorder,overview.json,https://www.mayoclinic.org/diseases-conditions/depersonalization-derealization-disorder/symptoms-causes/syc-20352911,,
MAYO_Depression (major depressive disorder)_treatment.json,MAYO,Depression (major depressive disorder),treatment.json,https://www.mayoclinic.org/diseases-conditions/depression/symptoms-causes/syc-20356007,Clinical depression,
MAYO_Depression (major depressive disorder)_overview.json,MAYO,Depression (major depressive disorder),overview.json,https://www.mayoclinic.org/diseases-conditions/depression/symptoms-causes/syc-20356007,Clinical depression,
MAYO_Dermatitis_treatment.json,MAYO,Dermatitis,treatment.json,https://www.mayoclinic.org/diseases-conditions/dermatitis-eczema/symptoms-causes/syc-20352380,,
MAYO_Dermatitis_overview.json,MAYO,Dermatitis,overview.json,https://www.mayoclinic.org/diseases-conditions/dermatitis-eczema/symptoms-causes/syc-20352380,,
MAYO_Dermatofibrosarcoma protuberans_overview.json,MAYO,Dermatofibrosarcoma protuberans,overview.json,https://www.mayoclinic.org/diseases-conditions/dermatofibrosarcoma-protuberans/cdc-20352949,,
MAYO_Dermatographia_treatment.json,MAYO,Dermatographia,treatment.json,https://www.mayoclinic.org/diseases-conditions/dermatographia/symptoms-causes/syc-20371411,,
MAYO_Dermatographia_overview.json,MAYO,Dermatographia,overview.json,https://www.mayoclinic.org/diseases-conditions/dermatographia/symptoms-causes/syc-20371411,,
MAYO_Dermatomyositis_overview.json,MAYO,Dermatomyositis,overview.json,https://www.mayoclinic.org/diseases-conditions/dermatomyositis/symptoms-causes/syc-20353188,,
MAYO_Dermatomyositis_treatment.json,MAYO,Dermatomyositis,treatment.json,https://www.mayoclinic.org/diseases-conditions/dermatomyositis/symptoms-causes/syc-20353188,,
MAYO_Desmoid tumors_treatment.json,MAYO,Desmoid tumors,treatment.json,https://www.mayoclinic.org/diseases-conditions/desmoid-tumors/symptoms-causes/syc-20355083,,
MAYO_Desmoid tumors_overview.json,MAYO,Desmoid tumors,overview.json,https://www.mayoclinic.org/diseases-conditions/desmoid-tumors/symptoms-causes/syc-20355083,,
MAYO_Desmoplastic small round cell tumors_overview.json,MAYO,Desmoplastic small round cell tumors,overview.json,https://www.mayoclinic.org/diseases-conditions/dsrct/symptoms-causes/syc-20355405,,
MAYO_Desmoplastic small round cell tumors_treatment.json,MAYO,Desmoplastic small round cell tumors,treatment.json,https://www.mayoclinic.org/diseases-conditions/dsrct/symptoms-causes/syc-20355405,,
NHS_Detached retina (retinal detachment)_overview.json,NHS,Detached retina (retinal detachment),overview.json,https://www.nhs.uk/conditions/detached-retina-retinal-detachment/,,Retinal detachment
NHS_Developmental co-ordination disorder (dyspraxia) in children_treatment.json,NHS,Developmental co-ordination disorder (dyspraxia) in children,treatment.json,https://www.nhs.uk/conditions/developmental-coordination-disorder-dyspraxia/,,Dyspraxia in children
NHS_Developmental co-ordination disorder (dyspraxia) in children_overview.json,NHS,Developmental co-ordination disorder (dyspraxia) in children,overview.json,https://www.nhs.uk/conditions/developmental-coordination-disorder-dyspraxia/,,Dyspraxia in children
NHS_Developmental dysplasia of the hip_overview.json,NHS,Developmental dysplasia of the hip,overview.json,https://www.nhs.uk/conditions/developmental-dysplasia-of-the-hip/,,"Congenital hip dislocation,Hip dysplasia"
MAYO_Deviated septum_overview.json,MAYO,Deviated septum,overview.json,https://www.mayoclinic.org/diseases-conditions/deviated-septum/symptoms-causes/syc-20351710,,
MAYO_Deviated septum_treatment.json,MAYO,Deviated septum,treatment.json,https://www.mayoclinic.org/diseases-conditions/deviated-septum/symptoms-causes/syc-20351710,,
NHS_DiGeorge syndrome (22q11 deletion)_overview.json,NHS,DiGeorge syndrome (22q11 deletion),overview.json,https://www.nhs.uk/conditions/digeorge-syndrome/,,
MAYO_DiGeorge syndrome (22q11.2 deletion syndrome)_overview.json,MAYO,DiGeorge syndrome (22q11.2 deletion syndrome),overview.json,https://www.mayoclinic.org/diseases-conditions/digeorge-syndrome/symptoms-causes/syc-20353543,,
MAYO_DiGeorge syndrome (22q11.2 deletion syndrome)_treatment.json,MAYO,DiGeorge syndrome (22q11.2 deletion syndrome),treatment.json,https://www.mayoclinic.org/diseases-conditions/digeorge-syndrome/symptoms-causes/syc-20353543,,
MAYO_Diabetes_treatment.json,MAYO,Diabetes,treatment.json,https://www.mayoclinic.org/diseases-conditions/diabetes/symptoms-causes/syc-20371444,,
MAYO_Diabetes_overview.json,MAYO,Diabetes,overview.json,https://www.mayoclinic.org/diseases-conditions/diabetes/symptoms-causes/syc-20371444,,
NHS_Diabetes_overview.json,NHS,Diabetes,overview.json,https://www.nhs.uk/conditions/diabetes/,,
NHS_Diabetes insipidus_overview.json,NHS,Diabetes insipidus,overview.json,https://www.nhs.uk/conditions/diabetes-insipidus/,,
NHS_Diabetes insipidus_treatment.json,NHS,Diabetes insipidus,treatment.json,https://www.nhs.uk/conditions/diabetes-insipidus/,,
MAYO_Diabetes insipidus_overview.json,MAYO,Diabetes insipidus,overview.json,https://www.mayoclinic.org/diseases-conditions/diabetes-insipidus/symptoms-causes/syc-20351269,,
MAYO_Diabetes insipidus_treatment.json,MAYO,Diabetes insipidus,treatment.json,https://www.mayoclinic.org/diseases-conditions/diabetes-insipidus/symptoms-causes/syc-20351269,,
MAYO_Diabetic coma_treatment.json,MAYO,Diabetic coma,treatment.json,https://www.mayoclinic.org/diseases-conditions/diabetic-coma/symptoms-causes/syc-20371475,,
MAYO_Diabetic coma_overview.json,MAYO,Diabetic coma,overview.json,https://www.mayoclinic.org/diseases-conditions/diabetic-coma/symptoms-causes/syc-20371475,,
NHS_Diabetic eye screening_overview.json,NHS,Diabetic eye screening,overview.json,https://www.nhs.uk/conditions/diabetic-eye-screening/,,
MAYO_Diabetic hyperosmolar syndrome_overview.json,MAYO,Diabetic hyperosmolar syndrome,overview.json,https://www.mayoclinic.org/diseases-conditions/diabetic-hyperosmolar-syndrome/symptoms-causes/syc-20371501,,
MAYO_Diabetic hyperosmolar syndrome_treatment.json,MAYO,Diabetic hyperosmolar syndrome,treatment.json,https://www.mayoclinic.org/diseases-conditions/diabetic-hyperosmolar-syndrome/symptoms-causes/syc-20371501,,
MAYO_Diabetic hypoglycemia_overview.json,MAYO,Diabetic hypoglycemia,overview.json,https://www.mayoclinic.org/diseases-conditions/diabetic-hypoglycemia/symptoms-causes/syc-20371525,,
MAYO_Diabetic hypoglycemia_treatment.json,MAYO,Diabetic hypoglycemia,treatment.json,https://www.mayoclinic.org/diseases-conditions/diabetic-hypoglycemia/symptoms-causes/syc-20371525,,
MAYO_Diabetic ketoacidosis_overview.json,MAYO,Diabetic ketoacidosis,overview.json,https://www.mayoclinic.org/diseases-conditions/diabetic-ketoacidosis/symptoms-causes/syc-20371551,,
MAYO_Diabetic ketoacidosis_treatment.json,MAYO,Diabetic ketoacidosis,treatment.json,https://www.mayoclinic.org/diseases-conditions/diabetic-ketoacidosis/symptoms-causes/syc-20371551,,
NHS_Diabetic ketoacidosis_overview.json,NHS,Diabetic ketoacidosis,overview.json,https://www.nhs.uk/conditions/diabetic-ketoacidosis/,,
MAYO_Diabetic nephropathy_overview.json,MAYO,Diabetic nephropathy,overview.json,https://www.mayoclinic.org/diseases-conditions/diabetic-nephropathy/symptoms-causes/syc-20354556,,
MAYO_Diabetic nephropathy_treatment.json,MAYO,Diabetic nephropathy,treatment.json,https://www.mayoclinic.org/diseases-conditions/diabetic-nephropathy/symptoms-causes/syc-20354556,,
MAYO_Diabetic neuropathy_overview.json,MAYO,Diabetic neuropathy,overview.json,https://www.mayoclinic.org/diseases-conditions/diabetic-neuropathy/symptoms-causes/syc-20371580,,
MAYO_Diabetic neuropathy_treatment.json,MAYO,Diabetic neuropathy,treatment.json,https://www.mayoclinic.org/diseases-conditions/diabetic-neuropathy/symptoms-causes/syc-20371580,,
NHS_Diabetic retinopathy_treatment.json,NHS,Diabetic retinopathy,treatment.json,https://www.nhs.uk/conditions/diabetic-retinopathy/,,
MAYO_Diabetic retinopathy_overview.json,MAYO,Diabetic retinopathy,overview.json,https://www.mayoclinic.org/diseases-conditions/diabetic-retinopathy/symptoms-causes/syc-20371611,,
MAYO_Diabetic retinopathy_treatment.json,MAYO,Diabetic retinopathy,treatment.json,https://www.mayoclinic.org/diseases-conditions/diabetic-retinopathy/symptoms-causes/syc-20371611,,
NHS_Diabetic retinopathy_overview.json,NHS,Diabetic retinopathy,overview.json,https://www.nhs.uk/conditions/diabetic-retinopathy/,,
NHS_Dialysis_overview.json,NHS,Dialysis,overview.json,https://www.nhs.uk/conditions/dialysis/,,
MAYO_Diaper rash_overview.json,MAYO,Diaper rash,overview.json,https://www.mayoclinic.org/diseases-conditions/diaper-rash/symptoms-causes/syc-20371636,,
MAYO_Diaper rash_treatment.json,MAYO,Diaper rash,treatment.json,https://www.mayoclinic.org/diseases-conditions/diaper-rash/symptoms-causes/syc-20371636,,
MAYO_Diarrhea_treatment.json,MAYO,Diarrhea,treatment.json,https://www.mayoclinic.org/diseases-conditions/diarrhea/symptoms-causes/syc-20352241,,
MAYO_Diarrhea_overview.json,MAYO,Diarrhea,overview.json,https://www.mayoclinic.org/diseases-conditions/diarrhea/symptoms-causes/syc-20352241,,
NHS_Diarrhoea and vomiting_overview.json,NHS,Diarrhoea and vomiting,overview.json,https://www.nhs.uk/conditions/diarrhoea-and-vomiting/,,"Being sick,Diarrhoea,Gastroenteritis,Stomach bug,Tummy bug,Vomiting"
NHS_Differences in sex development_overview.json,NHS,Differences in sex development,overview.json,https://www.nhs.uk/conditions/differences-in-sex-development/,,Intersex
MAYO_Diffuse idiopathic skeletal hyperostosis (DISH)_overview.json,MAYO,Diffuse idiopathic skeletal hyperostosis (DISH),overview.json,https://www.mayoclinic.org/diseases-conditions/diffuse-idiopathic-skeletal-hyperostosis/symptoms-causes/syc-20371661,,
MAYO_Diffuse idiopathic skeletal hyperostosis (DISH)_treatment.json,MAYO,Diffuse idiopathic skeletal hyperostosis (DISH),treatment.json,https://www.mayoclinic.org/diseases-conditions/diffuse-idiopathic-skeletal-hyperostosis/symptoms-causes/syc-20371661,,
MAYO_Dilated cardiomyopathy_overview.json,MAYO,Dilated cardiomyopathy,overview.json,https://www.mayoclinic.org/diseases-conditions/dilated-cardiomyopathy/symptoms-causes/syc-20353149,"Cardiomyopathy, dilated",
MAYO_Dilated cardiomyopathy_treatment.json,MAYO,Dilated cardiomyopathy,treatment.json,https://www.mayoclinic.org/diseases-conditions/dilated-cardiomyopathy/symptoms-causes/syc-20353149,"Cardiomyopathy, dilated",
NHS_Diphtheria_overview.json,NHS,Diphtheria,overview.json,https://www.nhs.uk/conditions/diphtheria/,,
MAYO_Diphtheria_treatment.json,MAYO,Diphtheria,treatment.json,https://www.mayoclinic.org/diseases-conditions/diphtheria/symptoms-causes/syc-20351897,,
MAYO_Diphtheria_overview.json,MAYO,Diphtheria,overview.json,https://www.mayoclinic.org/diseases-conditions/diphtheria/symptoms-causes/syc-20351897,,
NHS_Discoid eczema_treatment.json,NHS,Discoid eczema,treatment.json,https://www.nhs.uk/conditions/discoid-eczema/,,Eczema (discoid)
NHS_Discoid eczema_overview.json,NHS,Discoid eczema,overview.json,https://www.nhs.uk/conditions/discoid-eczema/,,Eczema (discoid)
MAYO_Dislocated elbow_treatment.json,MAYO,Dislocated elbow,treatment.json,https://www.mayoclinic.org/diseases-conditions/dislocated-elbow/symptoms-causes/syc-20371688,,
MAYO_Dislocated elbow_overview.json,MAYO,Dislocated elbow,overview.json,https://www.mayoclinic.org/diseases-conditions/dislocated-elbow/symptoms-causes/syc-20371688,,
NHS_Dislocated kneecap_overview.json,NHS,Dislocated kneecap,overview.json,https://www.nhs.uk/conditions/dislocated-kneecap/,,
MAYO_Dislocated shoulder_overview.json,MAYO,Dislocated shoulder,overview.json,https://www.mayoclinic.org/diseases-conditions/dislocated-shoulder/symptoms-causes/syc-20371715,,
MAYO_Dislocated shoulder_treatment.json,MAYO,Dislocated shoulder,treatment.json,https://www.mayoclinic.org/diseases-conditions/dislocated-shoulder/symptoms-causes/syc-20371715,,
NHS_Dislocated shoulder_overview.json,NHS,Dislocated shoulder,overview.json,https://www.nhs.uk/conditions/dislocated-shoulder/,,
MAYO_Dislocation_overview.json,MAYO,Dislocation,overview.json,https://www.mayoclinic.org/diseases-conditions/dislocation/symptoms-causes/syc-20354113,,
MAYO_Dislocation_treatment.json,MAYO,Dislocation,treatment.json,https://www.mayoclinic.org/diseases-conditions/dislocation/symptoms-causes/syc-20354113,,
NHS_Disorders of consciousness_overview.json,NHS,Disorders of consciousness,overview.json,https://www.nhs.uk/conditions/disorders-of-consciousness/,,Vegetative state
MAYO_Dissociative disorders_overview.json,MAYO,Dissociative disorders,overview.json,https://www.mayoclinic.org/diseases-conditions/dissociative-disorders/symptoms-causes/syc-20355215,"Amnesia, dissociative",
NHS_Dissociative disorders_overview.json,NHS,Dissociative disorders,overview.json,https://www.nhs.uk/conditions/dissociative-disorders/,,
MAYO_Dissociative disorders_treatment.json,MAYO,Dissociative disorders,treatment.json,https://www.mayoclinic.org/diseases-conditions/dissociative-disorders/symptoms-causes/syc-20355215,"Amnesia, dissociative",
NHS_Diverticular disease and diverticulitis_overview.json,NHS,Diverticular disease and diverticulitis,overview.json,https://www.nhs.uk/conditions/diverticular-disease-and-diverticulitis/,,
MAYO_Diverticulitis_overview.json,MAYO,Diverticulitis,overview.json,https://www.mayoclinic.org/diseases-conditions/diverticulitis/symptoms-causes/syc-20371758,,
MAYO_Diverticulitis_treatment.json,MAYO,Diverticulitis,treatment.json,https://www.mayoclinic.org/diseases-conditions/diverticulitis/symptoms-causes/syc-20371758,,
NHS_Dizziness_overview.json,NHS,Dizziness,overview.json,https://www.nhs.uk/conditions/dizziness/,,
MAYO_Dizziness_overview.json,MAYO,Dizziness,overview.json,https://www.mayoclinic.org/diseases-conditions/dizziness/symptoms-causes/syc-20371787,,
MAYO_Dizziness_treatment.json,MAYO,Dizziness,treatment.json,https://www.mayoclinic.org/diseases-conditions/dizziness/symptoms-causes/syc-20371787,,
MAYO_Double uterus_overview.json,MAYO,Double uterus,overview.json,https://www.mayoclinic.org/diseases-conditions/double-uterus/symptoms-causes/syc-20352261,,
MAYO_Double uterus_treatment.json,MAYO,Double uterus,treatment.json,https://www.mayoclinic.org/diseases-conditions/double-uterus/symptoms-causes/syc-20352261,,
NHS_Double vision_overview.json,NHS,Double vision,overview.json,https://www.nhs.uk/conditions/double-vision/,,
MAYO_Double-outlet right ventricle_treatment.json,MAYO,Double-outlet right ventricle,treatment.json,https://www.mayoclinic.org/diseases-conditions/double-outlet-right-ventricle/cdc-20389537,,
MAYO_Double-outlet right ventricle_overview.json,MAYO,Double-outlet right ventricle,overview.json,https://www.mayoclinic.org/diseases-conditions/double-outlet-right-ventricle/cdc-20389537,,
MAYO_Down syndrome_treatment.json,MAYO,Down syndrome,treatment.json,https://www.mayoclinic.org/diseases-conditions/down-syndrome/symptoms-causes/syc-20355977,,
MAYO_Down syndrome_overview.json,MAYO,Down syndrome,overview.json,https://www.mayoclinic.org/diseases-conditions/down-syndrome/symptoms-causes/syc-20355977,,
NHS_Down's syndrome_overview.json,NHS,Down's syndrome,overview.json,https://www.nhs.uk/conditions/downs-syndrome/,,
MAYO_Dressler's syndrome_treatment.json,MAYO,Dressler's syndrome,treatment.json,https://www.mayoclinic.org/diseases-conditions/dresslers-syndrome/symptoms-causes/syc-20371811,,
MAYO_Dressler's syndrome_overview.json,MAYO,Dressler's syndrome,overview.json,https://www.mayoclinic.org/diseases-conditions/dresslers-syndrome/symptoms-causes/syc-20371811,,
MAYO_Drug addiction (substance use disorder)_overview.json,MAYO,Drug addiction (substance use disorder),overview.json,https://www.mayoclinic.org/diseases-conditions/drug-addiction/symptoms-causes/syc-20365112,"Addiction, drug",
MAYO_Drug addiction (substance use disorder)_treatment.json,MAYO,Drug addiction (substance use disorder),treatment.json,https://www.mayoclinic.org/diseases-conditions/drug-addiction/symptoms-causes/syc-20365112,"Addiction, drug",
MAYO_Drug allergy_overview.json,MAYO,Drug allergy,overview.json,https://www.mayoclinic.org/diseases-conditions/drug-allergy/symptoms-causes/syc-20371835,,
