conceptId,descendantCount,snomedConcept,snomedIdentifier,term
363185004,620.0,Epidermolysis bullosa (disorder),61003004,Hereditary disorder of the integument (disorder)
396325007,448.0,Epidermolysis bullosa (disorder),61003004,Degenerative skin disorder (disorder)
239001006,296.0,Epidermolysis bullosa (disorder),61003004,Genodermatosis (disorder)
363070008,1812.0,Epidermolysis bullosa (disorder),61003004,Developmental hereditary disorder (disorder)
128478005,128.0,Epididymitis (disorder),31070006,Inflammatory disorder of male genital organ (disorder)
118657002,58.0,Epididymitis (disorder),31070006,Disorder of epididymis (disorder)
745638006,281.0,Epidural anesthesia (procedure),18946005,Injection of anesthetic agent (procedure)
51898002,45.0,Epidural anesthesia (procedure),18946005,Injection of spinal epidural space (procedure)
123863008,72.0,Epiglottitis (disorder),80384002,Disorder of epiglottis (disorder)
709663002,11.0,Epiglottitis (disorder),80384002,Supraglottitis (disorder)
128613002,372.0,Epilepsy (disorder),84757009,Seizure disorder (disorder)
74007000,21.0,Erectile dysfunction (disorder),860914002,Sexual arousal disorder (disorder)
95324001,4301.0,Eruption of skin (disorder),271807003,Skin lesion (disorder)
85828009,461.0,Erythema multiforme (disorder),36715001,Autoimmune disease (disorder)
247440002,5139.0,Erythema multiforme (disorder),36715001,Skin or mucosa lesion (finding)
247441003,126.0,Erythema multiforme (disorder),36715001,Erythema (finding)
362965005,55161.0,Erythema multiforme (disorder),36715001,Disorder of body system (disorder)
426760008,98.0,Erythema nodosum (disorder),32861005,Delayed hypersensitivity disorder (disorder)
56580008,16.0,Erythema nodosum (disorder),32861005,Septal panniculitis (disorder)
165424007,44.0,Erythrocytosis (disorder),127062003,Red blood cell count raised (finding)
38292009,423.0,Erythrocytosis (disorder),127062003,Red blood cell disorder (disorder)
95320005,6832.0,Erythromelalgia (disorder),37151006,Disorder of skin (disorder)
301358001,89.0,Erythromelalgia (disorder),37151006,Pain of cardiovascular structure (finding)
400047006,207.0,Erythromelalgia (disorder),37151006,Peripheral vascular disease (disorder)
301364008,16.0,Erythromelalgia (disorder),37151006,Pain of skin (finding)
373673007,327.0,Erythromelalgia (disorder),37151006,Disorder characterized by pain (disorder)
64735005,724.0,Escherichia coli (organism),112283007,Genus Escherichia (organism)
26179002,4.0,Esophageal atresia with tracheoesophageal fistula (disorder),204659003,Congenital atresia of esophagus (disorder)
60983006,5.0,Esophageal atresia with tracheoesophageal fistula (disorder),204659003,Congenital esophagotracheal fistula (disorder)
128999004,957.0,Esophagitis (disorder),16761005,Inflammatory disorder of digestive tract (disorder)
37657006,360.0,Esophagitis (disorder),16761005,Disorder of esophagus (disorder)
363169009,6848.0,Esophagitis (disorder),16761005,Inflammation of specific body organs (disorder)
6631009,5.0,Essential thrombocythemia (disorder),109994006,Thrombocytosis (disorder)
414026006,844.0,Essential thrombocythemia (disorder),109994006,Disorder of hematopoietic cell proliferation (disorder)
269475001,660.0,Essential thrombocythemia (disorder),109994006,"Malignant tumor of lymphoid, hemopoietic AND/OR related tissue (disorder)"
372087000,2231.0,Essential thrombocythemia (disorder),109994006,Primary malignant neoplasm (disorder)
60342002,333.0,Essential tremor (disorder),609558009,Movement disorder (disorder)
4196002,1.0,Everted margin (morphologic abnormality),127559009,Eversion (morphologic abnormality)
415690000,16.0,Excessive sweating (finding),52613005,Sweating (finding)
8613002,23.0,Excision of appendix (procedure) ,80146002,Operation on appendix (procedure)
27010001,201.0,Excision of appendix (procedure) ,80146002,Partial excision of large intestine (procedure)
392090004,277.0,Excision of breast tissue (procedure),69031006,Operation on breast (procedure)
120147004,437.0,Excision of breast tissue (procedure),69031006,Thorax excision (procedure)
27010001,201.0,Excision of colon (procedure),23968004,Partial excision of large intestine (procedure)
82874003,274.0,Excision of colon (procedure),23968004,Operation on colon (procedure)
16453004,344.0,Excision of stomach structure (procedure),53442002,Operation on stomach (procedure)
108189003,1076.0,Excision of stomach structure (procedure),53442002,Abdomen excision (procedure)
118150001,483.0,Excision of stomach structure (procedure),53442002,Gastrointestinal tract excision (procedure)
195967001,108.0,Exercise-induced asthma (disorder),31387002,Asthma (disorder)
231849002,36.0,Exophthalmos (disorder),18265008,Displacement of orbit (disorder)
105989001,43.0,Exstrophy of bladder sequence (disorder),61758007,Malformation sequence (disorder)
37939008,23.0,Exstrophy of bladder sequence (disorder),61758007,Congenital anomaly of the bladder (disorder)
86800006,95.0,Exteriorization of trachea (procedure),697984004,Operation on trachea (procedure)
363123009,127.0,Exteriorization of trachea (procedure),697984004,Exteriorization by anatomic site (procedure)
55162003,30.0,Extraction of wisdom tooth (procedure),65546002,Tooth extraction (procedure)
74732009,1930.0,Factitious disorder (disorder),50705009,Mental disorder (disorder)
276853009,25.0,Factitious disorder (disorder),50705009,Self inflicted injury (disorder)
439698008,22.0,Factor V Leiden mutation (disorder),307091009,Hereditary thrombophilia (disorder)
298343000,12.0,Falls (finding),161898004,Finding related to falls (finding)
402790006,9.0,Familial Mediterranean fever (disorder),12579009,Hereditary periodic fever (disorder)
363170005,8100.0,Familial Mediterranean fever (disorder),12579009,Inflammation of specific body structures or tissue (disorder)
363045008,132.0,Familial Mediterranean fever (disorder),12579009,Connective tissue hereditary disorder (disorder)
238076009,12.0,Familial hypercholesterolemia (disorder),398036000,Primary hypercholesterolemia (disorder)
699346009,131.0,Familial multiple polyposis syndrome (disorder),72900001,Hereditary cancer-predisposing syndrome (disorder)
363080007,300.0,Familial multiple polyposis syndrome (disorder),72900001,Digestive system hereditary disorder (disorder)
254589009,19.0,Familial multiple polyposis syndrome (disorder),72900001,Intestinal polyposis syndrome (disorder)
399505005,31.0,Familial multiple polyposis syndrome (disorder),72900001,Polyp of large intestine (disorder)
106657004,51.0,Family Ancylostomatidae (organism),359762003,Superfamily ancylostomatoidea (organism)
443733001,51.0,Family Talpidae (organism),106925002,Order Soricomorpha (organism)
301854006,3.0,Fatty dimpling of skin (finding),248306003,Skin dimple (finding)
91175000,419.0,Febrile convulsion (finding),41497008,Seizure (finding)
73004004,60.0,Female cystocele (disorder),252005008,Visceroptosis (disorder)
42643001,374.0,Female cystocele (disorder),252005008,Disorder of urinary bladder (disorder)
398022005,38.0,Female cystocele (disorder),252005008,Vaginal wall prolapse (disorder)
310789003,1791.0,Female genital mutilation (disorder),95041000119101,Disorder of female genital tract (disorder)
8619003,93.0,Female infertility (disorder),6738008,Infertile (finding)
363124003,2000.0,Female infertility (disorder),6738008,Disorder of female reproductive system (disorder)
312196000,149.0,Female pelvic inflammatory disease (disorder),198130006,Female genital infection (disorder)
442506007,241.0,Female pelvic inflammatory disease (disorder),198130006,Inflammatory disease of female genital structure (disorder)
118675001,1565.0,Female sterilization (procedure),60890002,Procedure on female genital system (procedure)
703145006,79.0,Female sterilization (procedure),60890002,Sterilization procedure (procedure)
609437000,1.0,Fetal alcohol syndrome (disorder),205788004,Fetal Alcohol Spectrum Disorder (disorder)
609520005,82.0,Fetal alcohol syndrome (disorder),205788004,Disorder of fetal structure (disorder)
50177009,82.0,Fever (finding),386661006,Body temperature above reference range (finding)
89164003,331.0,Fibrocystic breast changes (finding),27431007,Breast lump (finding)
25723000,38.0,Fibromuscular dysplasia (morphologic abnormality),31653004,Dysplasia (morphologic abnormality)
359557001,1905.0,Fibromuscular dysplasia of wall of artery (disorder),783729004,Disorder of artery (disorder)
239953001,10765.0,Fibromuscular dysplasia of wall of artery (disorder),783729004,Soft tissue lesion (disorder)
27624003,2448.0,Fibromyalgia (disorder),203082005,Chronic disease (disorder)
373673007,327.0,Fibromyalgia (disorder),203082005,Disorder characterized by pain (disorder)
82423001,145.0,Fibromyalgia (disorder),203082005,Chronic pain (finding)
279001004,927.0,Fibromyalgia (disorder),203082005,Pain finding at anatomical site (finding)
129565002,1208.0,Fibromyalgia (disorder),203082005,Disorder of skeletal AND/OR smooth muscle (disorder)
301232003,445.0,Fibrosis of lung (disorder),51615001,Lesion of lung (finding)
19829001,1148.0,Fibrosis of lung (disorder),51615001,Disorder of lung (disorder)
400078005,32.0,Fibrous dysplasia (morphologic abnormality),789439000,Benign fibromatous neoplasm - category (morphologic abnormality)
8447006,1756.0,Fibrous dysplasia of bone (disorder),10623005,Congenital anomaly of skeletal bone (disorder)
92027006,161.0,Fibrous dysplasia of bone (disorder),10623005,Benign neoplasm of bone (disorder)
250373003,212.0,Finding of blood group (finding),365636006,Blood transfusion finding (finding)
32110003,220.0,Fistula of anus (disorder),786878009,Disorder of anus (disorder)
37831005,148.0,Fistula of anus (disorder),786878009,Gastrointestinal fistula (disorder)
284077005,31.0,Fistula of anus (disorder),786878009,Perineal fistula (disorder)
75478009,3615.0,Food poisoning (disorder),75258004,Poisoning (disorder)
116316008,2106.0,Foot-drop (finding),6077001,Finding of foot region (finding)
23406007,690.0,Fracture at wrist and/or hand level (disorder),208388003,Fracture of upper limb (disorder)
897603007,1331.0,Fracture at wrist and/or hand level (disorder),208388003,Injury of wrist and/or hand (disorder)
46866001,614.0,Fracture of ankle (disorder),16114001,Fracture of lower limb (disorder)
125603006,218.0,Fracture of ankle (disorder),16114001,Injury of ankle (disorder)
16250001000004107,60.0,Fracture of clavicle (disorder),58150001,Fracture of shoulder (disorder)
282760004,22.0,Fracture of clavicle (disorder),58150001,Clavicle injury (disorder)
125599006,1001.0,Fracture of hand (disorder),20511007,Injury of hand (disorder)
208388003,402.0,Fracture of hand (disorder),20511007,Fracture at wrist and/or hand level (disorder)
299043001,380.0,Fracture of hand (disorder),20511007,Finding of bone in hand (finding)
879910002,1317.0,Fracture of lower limb (disorder),46866001,Finding of bone of lower limb (finding)
125605004,2076.0,Fracture of lower limb (disorder),46866001,Fracture of bone (disorder)
127279002,2182.0,Fracture of lower limb (disorder),46866001,Injury of lower extremity (disorder)
405817008,155.0,Fracture of phalanx of finger (disorder),18171007,Fracture of phalanx of hand (disorder)
299056008,283.0,Fracture of phalanx of finger (disorder),18171007,Finding of musculoskeletal structure of finger (finding)
52011008,384.0,Fracture of phalanx of finger (disorder),18171007,Injury of finger (disorder)
282776008,199.0,Fracture of phalanx of foot (disorder),21351003,Injury of toe (disorder)
263250005,86.0,Fracture of phalanx of foot (disorder),21351003,Fracture of bone of forefoot (disorder)
299566005,270.0,Fracture of phalanx of foot (disorder),21351003,Finding of musculoskeletal structure of toe (finding)
299128000,188.0,Fracture of phalanx of thumb (disorder),274160002,Finding of musculoskeletal structure of thumb (finding)
262520005,193.0,Fracture of phalanx of thumb (disorder),274160002,Thumb injury (disorder)
405817008,155.0,Fracture of phalanx of thumb (disorder),274160002,Fracture of phalanx of hand (disorder)
71620000,134.0,Fracture of proximal end of femur (disorder),263225007,Fracture of femur (disorder)
699063001,92.0,Fracture of proximal end of femur (disorder),263225007,Injury of hip and thigh (disorder)
700097003,169.0,Fracture of proximal end of femur (disorder),263225007,Fracture of bone of hip region (disorder)
65354004,382.0,Fracture of rib (disorder),33737001,Fracture of bones of trunk (disorder)
282770002,50.0,Fracture of rib (disorder),33737001,Injury of ribs (disorder)
125605004,2076.0,Fracture of upper limb (disorder),23406007,Fracture of bone (disorder)
298756009,1276.0,Fracture of upper limb (disorder),23406007,Finding of bone of upper limb (finding)
127278005,2458.0,Fracture of upper limb (disorder),23406007,Injury of upper extremity (disorder)
207785000,4.0,Fractured nasal bones (disorder),263171005,Fracture of skull and facial bones (disorder)
263153003,45.0,Fractured nasal bones (disorder),263171005,Fracture of frontonasoethmoidal complex (disorder)
263155005,68.0,Fractured nasal bones (disorder),263171005,Fracture of midfacial bones (disorder)
282449009,9.0,Fractured nasal bones (disorder),263171005,Injury of nasal bones (disorder)
230390002,44.0,Frontal lobe epilepsy (disorder),230394006,Localization-related symptomatic epilepsy (disorder)
230273006,15.0,Frontotemporal dementia (disorder),230270009,Frontotemporal degeneration (disorder)
125666000,850.0,Full thickness burn (disorder),403192003,Burn (disorder)
282026002,3848.0,Full thickness burn (disorder),403192003,Soft tissue injury (disorder)
125592002,1581.0,Full thickness burn (disorder),403192003,Injury of integument (disorder)
80659006,7271.0,Full thickness burn (disorder),403192003,Disorder of skin and/or subcutaneous tissue (disorder)
419761005,2.0,Furuncle (morphologic abnormality),59843005,Carbuncle/furuncle (morphologic abnormality)
